dataID,HHuniqueID,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,past_Outcome,Y_AcceptedOffer,CallDuration,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan,carMake,carModel,carYr
2921,862,1,14,12,1,-1,0,NA,1,340,2,NA,NA,FALSE,2,TRUE,38,2,2,1,NA,NA,NA,NA,NA,NA,NA
2922,3383,1,27,9,5,-1,0,NA,1,1063,2,NA,NA,TRUE,2,FALSE,43,10,2,1,NA,NA,NA,NA,NA,NA,NA
2923,3828,1,13,4,1,-1,0,NA,1,121,1,NA,52,FALSE,1,FALSE,45,2,2,1,NA,NA,NA,NA,NA,NA,NA
2924,3183,1,13,9,1,-1,0,NA,2,205,1,NA,NA,TRUE,2,TRUE,34,1,2,2,NA,NA,NA,NA,NA,NA,NA
2925,2049,1,10,10,2,-1,0,NA,1,193,2,160,NA,FALSE,5,TRUE,41,10,2,2,NA,NA,NA,NA,NA,NA,NA
2926,3379,1,30,6,2,-1,0,NA,1,788,2,NA,NA,TRUE,3,FALSE,29,9,2,3,NA,NA,NA,NA,NA,NA,NA
2927,398,1,20,7,1,-1,0,NA,1,1663,2,NA,NA,TRUE,3,TRUE,35,10,2,2,NA,NA,NA,NA,NA,NA,NA
2928,3476,1,14,2,5,-1,0,NA,2,169,1,NA,62,TRUE,5,FALSE,43,1,2,2,NA,NA,NA,NA,NA,NA,NA
2929,274,1,15,10,2,27,6,1,2,414,1,NA,15,TRUE,3,FALSE,42,5,2,3,NA,NA,NA,NA,NA,NA,NA
2930,3568,1,3,8,1,-1,0,NA,1,499,2,NA,NA,FALSE,3,FALSE,30,10,2,3,NA,NA,NA,NA,NA,NA,NA
2931,1394,1,6,9,1,-1,0,NA,1,550,1,210,34,TRUE,3,FALSE,38,1,2,3,NA,NA,NA,NA,NA,NA,NA
2932,1635,1,8,11,2,175,2,3,1,234,1,NA,31,TRUE,3,FALSE,38,1,1,2,NA,NA,NA,NA,NA,NA,NA
2933,3130,1,2,7,1,-1,0,NA,1,294,1,NA,43,FALSE,3,FALSE,32,1,2,2,NA,NA,NA,NA,NA,NA,NA
2934,1314,1,30,5,5,248,1,1,2,499,2,NA,NA,TRUE,3,FALSE,36,8,3,2,NA,NA,NA,NA,NA,NA,NA
2935,2836,1,18,10,2,-1,0,NA,2,280,1,510,NA,TRUE,4,TRUE,61,5,2,3,NA,NA,NA,NA,NA,NA,NA
2936,2974,1,25,6,5,-1,0,NA,2,587,2,NA,NA,FALSE,1,FALSE,33,10,2,2,NA,NA,NA,NA,NA,NA,NA
2937,1896,1,5,7,1,-1,0,NA,1,1446,1,NA,69,FALSE,3,TRUE,50,5,2,3,NA,NA,NA,NA,NA,NA,NA
2938,1627,1,15,1,2,146,4,1,2,623,1,NA,29,FALSE,4,FALSE,46,11,2,3,NA,NA,NA,NA,NA,NA,NA
2939,3428,1,28,3,2,196,2,3,1,206,1,NA,NA,TRUE,5,FALSE,44,10,2,2,NA,NA,NA,NA,NA,NA,NA
2940,661,1,14,5,2,-1,0,NA,1,589,2,NA,NA,FALSE,4,FALSE,76,6,2,2,NA,NA,NA,NA,NA,NA,NA
2941,2695,1,28,5,1,-1,0,NA,2,572,2,NA,NA,TRUE,5,TRUE,44,5,3,2,NA,NA,NA,NA,NA,NA,NA
2942,3320,2,14,1,3,-1,0,NA,1,300,2,NA,NA,FALSE,4,TRUE,32,5,2,3,NA,NA,NA,NA,NA,NA,NA
2943,2313,1,16,12,1,-1,0,NA,1,173,1,NA,NA,TRUE,4,TRUE,48,10,2,2,NA,NA,NA,NA,NA,NA,NA
2944,3706,1,31,6,25,-1,0,NA,2,28,2,NA,12,TRUE,5,TRUE,42,4,2,1,NA,NA,NA,NA,NA,NA,NA
2945,1267,1,17,1,6,-1,0,NA,2,220,1,NA,NA,FALSE,2,TRUE,36,5,2,3,NA,NA,NA,NA,NA,NA,NA
2946,3609,1,7,6,1,412,1,1,1,370,2,NA,NA,TRUE,5,TRUE,33,5,3,2,NA,NA,NA,NA,NA,NA,NA
2947,3967,1,19,9,5,-1,0,NA,2,173,1,NA,NA,FALSE,3,FALSE,39,5,2,3,NA,NA,NA,NA,NA,NA,NA
2948,1460,1,13,9,1,370,2,1,2,275,2,NA,NA,TRUE,5,TRUE,30,2,2,2,NA,NA,NA,NA,NA,NA,NA
2949,1994,1,12,2,4,422,3,1,1,398,1,NA,NA,FALSE,4,TRUE,47,10,2,2,NA,NA,NA,NA,NA,NA,NA
2950,1716,2,7,6,1,-1,0,NA,1,876,2,NA,NA,TRUE,2,FALSE,30,10,3,2,NA,NA,NA,NA,NA,NA,NA
2951,1276,1,7,9,3,-1,0,NA,2,239,2,NA,NA,FALSE,1,FALSE,56,6,2,1,NA,NA,NA,NA,NA,NA,NA
2952,737,1,6,9,2,295,5,1,2,96,2,NA,NA,FALSE,3,FALSE,47,2,2,2,NA,NA,NA,NA,NA,NA,NA
2953,2881,1,4,4,3,-1,0,NA,2,179,1,NA,51,TRUE,4,FALSE,53,2,2,1,NA,NA,NA,NA,NA,NA,NA
2954,736,1,17,1,1,-1,0,NA,2,286,2,NA,16,TRUE,1,TRUE,64,6,2,1,NA,NA,NA,NA,NA,NA,NA
2955,1274,2,24,6,1,-1,0,NA,2,193,1,384,NA,TRUE,2,FALSE,33,5,2,3,NA,NA,NA,NA,NA,NA,NA
2956,2539,1,3,4,1,-1,0,NA,2,124,2,NA,NA,FALSE,3,FALSE,59,1,2,2,NA,NA,NA,NA,NA,NA,NA
2957,1889,1,18,10,3,-1,0,NA,2,49,2,NA,38,TRUE,3,TRUE,53,7,2,3,NA,NA,NA,NA,NA,NA,NA
2958,837,1,20,1,1,-1,0,NA,1,194,2,NA,80,TRUE,2,TRUE,27,10,3,2,NA,NA,NA,NA,NA,NA,NA
2959,3747,2,29,2,2,-1,0,NA,2,81,1,65,NA,TRUE,5,FALSE,46,2,2,2,NA,NA,NA,NA,NA,NA,NA
2960,1122,1,11,6,2,-1,0,NA,2,159,2,NA,NA,FALSE,5,TRUE,43,5,1,3,NA,NA,NA,NA,NA,NA,NA
2961,3321,2,29,6,11,-1,0,NA,1,1127,1,NA,NA,TRUE,3,TRUE,36,7,2,3,NA,NA,NA,NA,NA,NA,NA
2962,2482,1,23,9,3,-1,0,NA,1,588,2,NA,NA,TRUE,4,FALSE,76,6,2,1,NA,NA,NA,NA,NA,NA,NA
2963,1991,1,27,1,1,-1,0,NA,1,370,1,NA,NA,FALSE,3,TRUE,37,8,3,1,NA,NA,NA,NA,NA,NA,NA
2964,953,1,15,9,3,-1,0,NA,2,93,1,NA,NA,FALSE,4,TRUE,44,1,2,2,NA,NA,NA,NA,NA,NA,NA
2965,3788,1,9,10,1,-1,0,NA,1,178,1,NA,NA,TRUE,1,TRUE,20,9,3,2,NA,NA,NA,NA,NA,NA,NA
2966,342,1,16,7,1,-1,0,NA,2,431,2,NA,NA,FALSE,3,FALSE,27,1,3,2,NA,NA,NA,NA,NA,NA,NA
2967,241,1,1,12,1,92,14,3,1,199,2,NA,50,FALSE,1,TRUE,40,1,3,2,NA,NA,NA,NA,NA,NA,NA
2968,1852,1,12,2,5,-1,0,NA,1,1092,1,NA,NA,TRUE,3,TRUE,57,6,2,1,NA,NA,NA,NA,NA,NA,NA
2969,2608,1,6,11,1,-1,0,NA,1,649,1,NA,NA,FALSE,3,TRUE,28,8,3,1,NA,NA,NA,NA,NA,NA,NA
2970,2075,1,18,10,1,-1,0,NA,2,475,1,NA,39,FALSE,4,FALSE,35,8,2,3,NA,NA,NA,NA,NA,NA,NA
2971,1856,1,7,9,1,-1,0,NA,2,800,2,93,NA,FALSE,2,FALSE,71,6,2,2,NA,NA,NA,NA,NA,NA,NA
2972,121,1,10,8,3,-1,0,NA,1,159,2,140,NA,FALSE,1,TRUE,29,5,2,3,NA,NA,NA,NA,NA,NA,NA
2973,1240,1,7,2,1,-1,0,NA,2,291,1,NA,NA,TRUE,1,TRUE,40,2,2,1,NA,NA,NA,NA,NA,NA,NA
2974,2416,1,6,9,2,188,1,3,1,839,2,NA,NA,TRUE,3,FALSE,55,1,2,2,NA,NA,NA,NA,NA,NA,NA
2975,863,1,6,2,1,-1,0,NA,2,72,2,NA,NA,FALSE,3,FALSE,64,5,2,2,NA,NA,NA,NA,NA,NA,NA
2976,1152,1,18,10,1,-1,0,NA,1,898,2,NA,NA,TRUE,2,FALSE,55,10,1,2,NA,NA,NA,NA,NA,NA,NA
2977,2359,1,5,4,6,231,9,1,2,11,1,NA,NA,TRUE,4,TRUE,36,11,2,2,NA,NA,NA,NA,NA,NA,NA
2978,1812,1,1,12,1,183,3,3,1,840,1,NA,NA,FALSE,4,FALSE,46,2,2,2,NA,NA,NA,NA,NA,NA,NA
2979,783,1,19,10,1,-1,0,NA,2,164,2,NA,NA,FALSE,2,FALSE,47,7,2,3,NA,NA,NA,NA,NA,NA,NA
2980,2239,1,21,10,1,122,4,1,2,58,1,NA,46,FALSE,3,TRUE,45,5,2,3,NA,NA,NA,NA,NA,NA,NA
2981,109,1,4,4,1,-1,0,NA,2,283,1,NA,NA,TRUE,2,TRUE,26,10,3,2,NA,NA,NA,NA,NA,NA,NA
2982,367,2,6,1,2,138,2,3,1,1353,1,NA,NA,FALSE,3,TRUE,45,5,2,3,NA,NA,NA,NA,NA,NA,NA
2983,2090,1,14,1,1,-1,0,NA,1,461,2,NA,NA,FALSE,2,FALSE,40,5,2,3,NA,NA,NA,NA,NA,NA,NA
2984,904,1,6,8,1,-1,0,NA,1,229,2,NA,NA,TRUE,2,TRUE,35,2,2,2,NA,NA,NA,NA,NA,NA,NA
2985,1996,1,20,9,1,-1,0,NA,2,507,2,NA,NA,FALSE,5,TRUE,54,8,2,2,NA,NA,NA,NA,NA,NA,NA
2986,2622,1,5,9,1,-1,0,NA,2,37,1,352,NA,TRUE,1,FALSE,61,1,2,2,NA,NA,NA,NA,NA,NA,NA
2987,1818,1,6,7,1,-1,0,NA,1,554,1,NA,NA,FALSE,3,FALSE,80,6,2,1,NA,NA,NA,NA,NA,NA,NA
2988,692,1,27,9,3,-1,0,NA,1,731,1,NA,NA,TRUE,1,FALSE,35,5,2,3,NA,NA,NA,NA,NA,NA,NA
2989,306,1,20,10,1,-1,0,NA,2,141,2,NA,NA,TRUE,4,FALSE,28,2,3,2,NA,NA,NA,NA,NA,NA,NA
2990,162,1,13,9,1,-1,0,NA,2,65,2,NA,NA,TRUE,3,TRUE,30,11,3,3,NA,NA,NA,NA,NA,NA,NA
2991,2422,1,28,5,1,-1,0,NA,2,146,2,285,59,FALSE,3,TRUE,45,5,1,2,NA,NA,NA,NA,NA,NA,NA
2992,1464,1,19,7,1,-1,0,NA,2,288,2,NA,NA,TRUE,1,FALSE,45,5,1,2,NA,NA,NA,NA,NA,NA,NA
2993,2616,1,20,7,3,-1,0,NA,2,160,2,NA,2,FALSE,4,TRUE,77,5,2,2,NA,NA,NA,NA,NA,NA,NA
2994,1153,1,16,7,3,-1,0,NA,2,50,2,NA,NA,TRUE,1,FALSE,38,5,2,3,NA,NA,NA,NA,NA,NA,NA
2995,765,1,21,6,2,-1,0,NA,2,78,2,NA,NA,FALSE,5,TRUE,40,10,2,2,NA,NA,NA,NA,NA,NA,NA
2996,624,1,29,5,1,-1,0,NA,1,750,2,NA,NA,TRUE,5,TRUE,43,5,3,3,NA,NA,NA,NA,NA,NA,NA
2997,3348,1,16,7,2,-1,0,NA,1,162,2,NA,NA,TRUE,1,FALSE,43,6,2,1,NA,NA,NA,NA,NA,NA,NA
2998,3864,1,18,9,1,350,1,1,2,134,2,NA,NA,TRUE,4,TRUE,46,2,2,2,NA,NA,NA,NA,NA,NA,NA
2999,2536,1,15,6,5,-1,0,NA,2,194,1,460,NA,FALSE,3,TRUE,33,2,2,2,NA,NA,NA,NA,NA,NA,NA
3000,1489,1,22,2,2,-1,0,NA,1,520,1,NA,NA,FALSE,5,TRUE,49,10,1,3,NA,NA,NA,NA,NA,NA,NA
3001,1708,2,8,9,9,-1,0,NA,2,17,1,NA,39,TRUE,4,TRUE,39,2,2,2,NA,NA,NA,NA,NA,NA,NA
3002,1633,1,6,7,1,-1,0,NA,2,383,2,NA,86,FALSE,1,TRUE,36,2,2,3,NA,NA,NA,NA,NA,NA,NA
3003,3614,1,30,6,5,-1,0,NA,2,115,2,NA,69,FALSE,5,TRUE,50,2,1,1,NA,NA,NA,NA,NA,NA,NA
3004,1091,1,15,9,1,-1,0,NA,2,735,1,NA,NA,TRUE,5,FALSE,72,6,2,3,NA,NA,NA,NA,NA,NA,NA
3005,1504,1,7,2,3,-1,0,NA,2,229,1,NA,NA,FALSE,5,FALSE,39,8,2,2,NA,NA,NA,NA,NA,NA,NA
3006,3175,1,8,9,1,-1,0,NA,2,172,2,442,93,TRUE,5,TRUE,43,2,1,1,NA,NA,NA,NA,NA,NA,NA
3007,1077,1,17,6,3,-1,0,NA,1,656,1,NA,NA,TRUE,1,FALSE,32,2,2,1,NA,NA,NA,NA,NA,NA,NA
3008,2667,1,20,6,2,-1,0,NA,1,355,1,NA,NA,TRUE,3,FALSE,52,5,2,2,NA,NA,NA,NA,NA,NA,NA
3009,2713,1,17,7,2,-1,0,NA,2,110,1,334,88,TRUE,2,TRUE,30,8,2,2,NA,NA,NA,NA,NA,NA,NA
3010,2489,1,30,6,3,-1,0,NA,2,114,2,236,7,FALSE,4,FALSE,43,4,2,1,NA,NA,NA,NA,NA,NA,NA
3011,3515,1,11,2,1,286,2,1,1,146,1,NA,NA,FALSE,5,FALSE,55,5,1,3,NA,NA,NA,NA,NA,NA,NA
3012,163,1,19,2,1,-1,0,NA,1,338,1,481,NA,FALSE,3,FALSE,26,9,3,2,NA,NA,NA,NA,NA,NA,NA
3013,361,1,4,4,1,230,1,2,2,131,1,NA,74,TRUE,2,FALSE,50,10,1,3,NA,NA,NA,NA,NA,NA,NA
3014,1448,1,11,8,3,-1,0,NA,1,188,1,NA,NA,FALSE,4,TRUE,42,2,2,2,NA,NA,NA,NA,NA,NA,NA
3015,3010,1,9,10,4,189,2,3,1,347,1,NA,NA,TRUE,1,TRUE,39,8,3,2,NA,NA,NA,NA,NA,NA,NA
3016,3329,1,8,6,3,-1,0,NA,1,967,1,NA,NA,TRUE,2,TRUE,39,5,2,2,NA,NA,NA,NA,NA,NA,NA
3017,1188,1,29,12,1,-1,0,NA,1,271,1,NA,50,FALSE,1,TRUE,35,7,2,3,NA,NA,NA,NA,NA,NA,NA
3018,3256,1,10,2,1,181,2,3,1,507,1,NA,77,FALSE,5,FALSE,28,10,3,2,NA,NA,NA,NA,NA,NA,NA
3019,1503,1,5,1,1,-1,0,NA,1,558,1,NA,NA,TRUE,4,FALSE,45,5,3,3,NA,NA,NA,NA,NA,NA,NA
3020,2636,1,2,6,2,88,1,3,1,194,1,NA,NA,FALSE,1,FALSE,28,10,3,2,NA,NA,NA,NA,NA,NA,NA
3021,3871,1,1,7,5,-1,0,NA,1,296,1,NA,40,TRUE,2,TRUE,34,5,3,3,NA,NA,NA,NA,NA,NA,NA
3022,3138,1,20,10,2,183,1,1,2,225,2,NA,NA,TRUE,3,FALSE,53,5,2,3,NA,NA,NA,NA,NA,NA,NA
3023,705,1,2,7,8,-1,0,NA,2,192,2,NA,NA,TRUE,4,TRUE,49,6,2,1,NA,NA,NA,NA,NA,NA,NA
3024,632,1,11,9,2,-1,0,NA,2,96,1,NA,29,FALSE,2,TRUE,39,2,2,2,NA,NA,NA,NA,NA,NA,NA
3025,3645,1,11,2,4,-1,0,NA,1,1141,1,NA,92,FALSE,5,TRUE,51,2,2,2,NA,NA,NA,NA,NA,NA,NA
3026,3061,1,6,2,2,-1,0,NA,2,181,1,NA,NA,TRUE,5,TRUE,46,7,2,1,NA,NA,NA,NA,NA,NA,NA
3027,576,1,11,10,3,-1,0,NA,1,69,1,NA,NA,TRUE,5,FALSE,38,10,2,2,NA,NA,NA,NA,NA,NA,NA
3028,880,1,9,7,2,-1,0,NA,2,90,2,NA,NA,FALSE,2,FALSE,37,5,2,3,NA,NA,NA,NA,NA,NA,NA
3029,1430,1,28,9,1,-1,0,NA,1,1730,2,NA,NA,TRUE,3,TRUE,30,10,3,2,NA,NA,NA,NA,NA,NA,NA
3030,3659,2,26,2,4,-1,0,NA,1,170,2,NA,NA,FALSE,5,FALSE,32,1,3,2,NA,NA,NA,NA,NA,NA,NA
3031,1269,1,14,2,1,79,4,2,2,78,1,NA,NA,FALSE,3,TRUE,35,2,3,2,NA,NA,NA,NA,NA,NA,NA
3032,3407,1,7,9,1,-1,0,NA,2,485,1,NA,NA,TRUE,4,FALSE,48,2,2,1,NA,NA,NA,NA,NA,NA,NA
3033,1720,2,27,10,1,-1,0,NA,2,24,1,NA,NA,TRUE,5,TRUE,41,1,2,2,NA,NA,NA,NA,NA,NA,NA
3034,3129,1,8,6,1,-1,0,NA,2,140,1,NA,28,FALSE,4,FALSE,31,5,2,3,NA,NA,NA,NA,NA,NA,NA
3035,1021,1,26,2,11,-1,0,NA,2,133,1,NA,NA,FALSE,4,TRUE,60,11,2,2,NA,NA,NA,NA,NA,NA,NA
3036,3903,1,18,10,1,-1,0,NA,2,188,1,NA,NA,FALSE,5,TRUE,37,2,2,1,NA,NA,NA,NA,NA,NA,NA
3037,1270,1,5,9,1,168,4,1,2,74,1,NA,NA,FALSE,2,TRUE,38,2,1,2,NA,NA,NA,NA,NA,NA,NA
3038,1773,2,31,6,3,-1,0,NA,2,5,1,NA,56,FALSE,2,TRUE,50,1,1,2,NA,NA,NA,NA,NA,NA,NA
3039,3896,1,8,2,4,-1,0,NA,1,780,1,NA,NA,TRUE,4,FALSE,75,6,2,1,NA,NA,NA,NA,NA,NA,NA
3040,886,1,4,4,1,246,4,1,2,220,1,98,NA,TRUE,2,FALSE,31,10,2,2,NA,NA,NA,NA,NA,NA,NA
3041,2840,1,20,1,1,339,3,1,2,198,1,NA,NA,TRUE,5,FALSE,30,5,3,3,NA,NA,NA,NA,NA,NA,NA
3042,2094,1,11,6,2,-1,0,NA,1,614,1,NA,21,TRUE,3,TRUE,44,2,2,1,NA,NA,NA,NA,NA,NA,NA
3043,1331,1,30,1,1,-1,0,NA,1,461,2,NA,NA,TRUE,5,FALSE,30,5,2,3,NA,NA,NA,NA,NA,NA,NA
3044,3769,1,20,1,5,-1,0,NA,2,252,1,NA,NA,FALSE,3,TRUE,29,7,3,3,NA,NA,NA,NA,NA,NA,NA
3045,1817,1,21,6,2,-1,0,NA,1,1105,1,NA,62,TRUE,1,FALSE,49,8,1,2,NA,NA,NA,NA,NA,NA,NA
3046,348,1,28,9,1,-1,0,NA,2,216,2,NA,NA,FALSE,5,TRUE,27,5,3,3,NA,NA,NA,NA,NA,NA,NA
3047,2641,1,24,3,2,-1,0,NA,1,422,2,NA,58,FALSE,2,TRUE,62,5,2,3,NA,NA,NA,NA,NA,NA,NA
3048,1156,1,18,10,1,-1,0,NA,2,93,1,NA,NA,FALSE,2,FALSE,27,2,2,2,NA,NA,NA,NA,NA,NA,NA
3049,3239,1,7,6,1,-1,0,NA,2,535,2,NA,NA,TRUE,1,FALSE,36,3,3,2,NA,NA,NA,NA,NA,NA,NA
3050,2308,1,21,9,1,-1,0,NA,1,857,2,NA,NA,TRUE,2,TRUE,35,3,3,3,NA,NA,NA,NA,NA,NA,NA
3051,1261,1,14,1,2,-1,0,NA,2,119,1,NA,87,FALSE,1,FALSE,28,1,3,2,NA,NA,NA,NA,NA,NA,NA
3052,1975,1,4,4,3,-1,0,NA,1,146,1,NA,NA,FALSE,4,TRUE,48,2,2,2,NA,NA,NA,NA,NA,NA,NA
3053,1765,1,4,9,5,341,3,1,1,775,2,NA,NA,TRUE,5,TRUE,32,5,2,3,NA,NA,NA,NA,NA,NA,NA
3054,3141,1,20,1,3,-1,0,NA,2,259,2,133,NA,TRUE,5,FALSE,67,6,2,2,NA,NA,NA,NA,NA,NA,NA
3055,1084,1,27,4,1,-1,0,NA,1,115,2,NA,NA,FALSE,5,FALSE,45,2,2,2,NA,NA,NA,NA,NA,NA,NA
3056,641,1,25,2,2,-1,0,NA,1,130,1,NA,NA,FALSE,1,FALSE,35,8,1,2,NA,NA,NA,NA,NA,NA,NA
3057,1901,1,5,2,2,-1,0,NA,2,332,1,NA,41,TRUE,5,TRUE,35,10,2,2,NA,NA,NA,NA,NA,NA,NA
3058,1192,1,19,9,6,-1,0,NA,2,374,1,NA,NA,TRUE,2,TRUE,28,9,3,2,NA,NA,NA,NA,NA,NA,NA
3059,747,1,28,6,2,-1,0,NA,2,136,2,NA,NA,FALSE,1,FALSE,47,3,2,3,NA,NA,NA,NA,NA,NA,NA
3060,3687,1,24,4,2,183,10,3,1,562,1,NA,NA,FALSE,4,TRUE,31,9,3,3,NA,NA,NA,NA,NA,NA,NA
3061,250,1,15,7,1,32,1,1,2,108,2,3,44,FALSE,1,FALSE,30,1,2,3,NA,NA,NA,NA,NA,NA,NA
3062,1450,1,14,7,1,-1,0,NA,1,270,2,NA,NA,TRUE,1,TRUE,37,8,2,2,NA,NA,NA,NA,NA,NA,NA
3063,1493,1,21,6,1,-1,0,NA,2,95,1,NA,NA,FALSE,1,TRUE,42,5,2,1,NA,NA,NA,NA,NA,NA,NA
3064,261,1,20,10,2,189,2,2,2,283,1,NA,NA,TRUE,3,FALSE,34,2,2,2,NA,NA,NA,NA,NA,NA,NA
3065,1023,1,25,9,2,21,3,1,1,117,2,188,26,FALSE,4,TRUE,51,2,2,2,NA,NA,NA,NA,NA,NA,NA
3066,3785,2,29,6,21,-1,0,NA,2,254,1,NA,38,FALSE,1,FALSE,39,10,2,3,NA,NA,NA,NA,NA,NA,NA
3067,3876,1,21,10,7,154,5,1,2,48,1,NA,NA,FALSE,4,TRUE,34,10,2,2,NA,NA,NA,NA,NA,NA,NA
3068,2128,1,27,12,2,280,1,2,1,188,2,NA,31,FALSE,1,TRUE,55,11,3,3,NA,NA,NA,NA,NA,NA,NA
3069,135,1,8,6,2,-1,0,NA,2,236,1,311,NA,TRUE,3,TRUE,26,1,2,2,NA,NA,NA,NA,NA,NA,NA
3070,1483,1,31,6,2,-1,0,NA,2,149,2,NA,80,FALSE,1,TRUE,33,5,2,3,NA,NA,NA,NA,NA,NA,NA
3071,1287,1,15,9,2,-1,0,NA,2,193,2,NA,NA,FALSE,1,TRUE,35,5,3,3,NA,NA,NA,NA,NA,NA,NA
3072,1755,1,5,8,1,-1,0,NA,1,106,2,NA,13,FALSE,4,FALSE,63,6,1,3,NA,NA,NA,NA,NA,NA,NA
3073,3149,1,12,7,3,-1,0,NA,2,12,1,NA,1,FALSE,1,FALSE,52,8,1,1,NA,NA,NA,NA,NA,NA,NA
3074,2028,1,13,9,1,359,8,1,2,109,2,NA,NA,TRUE,3,TRUE,36,1,2,2,NA,NA,NA,NA,NA,NA,NA
3075,3530,1,21,2,2,-1,0,NA,2,139,2,NA,NA,TRUE,2,FALSE,44,5,1,3,NA,NA,NA,NA,NA,NA,NA
3076,2010,1,7,1,1,-1,0,NA,2,1063,2,NA,61,TRUE,1,TRUE,32,2,3,2,NA,NA,NA,NA,NA,NA,NA
3077,2417,1,14,9,2,352,1,1,2,1462,2,NA,NA,TRUE,2,TRUE,41,7,1,3,NA,NA,NA,NA,NA,NA,NA
3078,563,1,15,9,2,-1,0,NA,2,133,1,NA,NA,TRUE,1,TRUE,38,1,2,2,NA,NA,NA,NA,NA,NA,NA
3079,3184,1,28,2,14,-1,0,NA,2,270,1,NA,NA,TRUE,5,TRUE,37,5,2,3,NA,NA,NA,NA,NA,NA,NA
3080,3426,1,30,9,3,-1,0,NA,2,294,1,260,21,FALSE,2,FALSE,47,5,2,3,NA,NA,NA,NA,NA,NA,NA
3081,3055,1,19,10,1,183,2,1,2,251,1,NA,NA,FALSE,5,FALSE,33,10,3,3,NA,NA,NA,NA,NA,NA,NA
3082,2637,1,28,5,3,-1,0,NA,2,567,1,72,NA,TRUE,4,FALSE,41,5,1,3,NA,NA,NA,NA,NA,NA,NA
3083,3586,1,18,9,4,-1,0,NA,2,130,2,NA,NA,FALSE,5,TRUE,28,10,3,3,NA,NA,NA,NA,NA,NA,NA
3084,3784,1,6,10,5,192,8,2,1,464,2,NA,2,TRUE,2,TRUE,52,1,2,2,NA,NA,NA,NA,NA,NA,NA
3085,3696,1,22,8,1,-1,0,NA,1,215,1,NA,NA,FALSE,3,TRUE,38,5,2,3,NA,NA,NA,NA,NA,NA,NA
3086,1698,1,30,9,1,-1,0,NA,2,251,2,NA,89,TRUE,2,TRUE,64,6,2,2,NA,NA,NA,NA,NA,NA,NA
3087,687,1,20,1,2,270,2,1,2,181,1,NA,NA,FALSE,2,TRUE,52,2,1,1,NA,NA,NA,NA,NA,NA,NA
3088,2120,1,14,2,2,-1,0,NA,2,503,2,NA,NA,TRUE,5,FALSE,27,1,3,2,NA,NA,NA,NA,NA,NA,NA
3089,489,1,21,10,1,-1,0,NA,2,54,1,NA,70,TRUE,4,FALSE,27,2,3,2,NA,NA,NA,NA,NA,NA,NA
3090,583,1,15,6,2,-1,0,NA,1,878,2,NA,NA,FALSE,2,TRUE,38,7,3,2,NA,NA,NA,NA,NA,NA,NA
3091,3465,1,23,7,2,-1,0,NA,1,662,2,NA,NA,TRUE,3,FALSE,61,5,2,2,NA,NA,NA,NA,NA,NA,NA
3092,1871,1,12,11,1,91,12,3,1,187,2,NA,NA,TRUE,3,FALSE,49,3,2,3,NA,NA,NA,NA,NA,NA,NA
3093,609,1,8,5,1,189,1,3,2,151,1,NA,NA,FALSE,5,TRUE,32,10,2,2,NA,NA,NA,NA,NA,NA,NA
3094,240,2,2,4,1,-1,0,NA,1,935,1,74,NA,FALSE,3,FALSE,36,5,3,3,NA,NA,NA,NA,NA,NA,NA
3095,2207,1,18,9,7,179,1,1,2,157,1,373,83,TRUE,3,FALSE,28,2,3,2,NA,NA,NA,NA,NA,NA,NA
3096,2640,1,13,1,3,-1,0,NA,2,128,2,NA,NA,FALSE,3,FALSE,36,10,2,2,NA,NA,NA,NA,NA,NA,NA
3097,2709,1,18,9,1,-1,0,NA,2,345,2,NA,NA,TRUE,5,TRUE,60,6,2,2,NA,NA,NA,NA,NA,NA,NA
3098,3421,1,7,2,1,-1,0,NA,1,255,2,NA,NA,TRUE,5,TRUE,39,1,2,2,NA,NA,NA,NA,NA,NA,NA
3099,2414,1,13,2,1,182,2,2,1,633,2,NA,42,FALSE,2,FALSE,41,2,2,2,NA,NA,NA,NA,NA,NA,NA
3100,1000,1,21,11,1,183,4,3,1,576,1,NA,NA,TRUE,5,FALSE,55,5,2,3,NA,NA,NA,NA,NA,NA,NA
3101,567,1,22,11,1,183,1,3,1,344,1,NA,NA,TRUE,3,FALSE,34,10,1,2,NA,NA,NA,NA,NA,NA,NA
3102,1984,1,7,9,4,88,8,3,1,211,2,NA,NA,TRUE,4,TRUE,37,2,2,2,NA,NA,NA,NA,NA,NA,NA
3103,61,1,28,5,1,-1,0,NA,2,338,2,23,NA,TRUE,5,FALSE,25,10,3,2,NA,NA,NA,NA,NA,NA,NA
3104,2762,1,16,10,1,200,2,3,1,295,2,NA,NA,TRUE,3,FALSE,30,1,3,2,NA,NA,NA,NA,NA,NA,NA
3105,2276,1,6,7,3,-1,0,NA,2,311,1,NA,NA,TRUE,5,FALSE,34,2,3,2,NA,NA,NA,NA,NA,NA,NA
3106,1268,1,19,10,2,-1,0,NA,2,265,2,NA,NA,TRUE,3,TRUE,46,5,2,3,NA,NA,NA,NA,NA,NA,NA
